sku,store_view_code,attribute_set_code,product_type,categories,product_websites,name,short_description,price,meta_title,meta_keywords,meta_description,thumbnail_image,thumbnail_image_label,swatch_image,swatch_image_label,new_from_date,new_to_date,display_product_options_in,map_price,msrp_price,map_enabled,gift_message_available,page_layout,product_options_container,msrp_display_actual_price_type,country_of_manufacture,additional_attributes,qty,out_of_stock_qty,use_config_min_qty,is_qty_decimal,allow_backorders,use_config_backorders,min_cart_qty,use_config_min_sale_qty,max_cart_qty,use_config_max_sale_qty,is_in_stock,notify_on_stock_below,use_config_notify_stock_qty,manage_stock,use_config_manage_stock,use_config_qty_increments,qty_increments,use_config_enable_qty_inc,enable_qty_increments,is_decimal_divided,website_id,related_skus,related_position,crosssell_skus,crosssell_position,upsell_skus,upsell_position,additional_images,additional_image_labels,hide_from_product_page,custom_options,bundle_price_type,bundle_sku_type,bundle_price_view,bundle_weight_type,bundle_values,bundle_shipment_type,associated_skus,configurable_variations,configurable_variation_labels
"AB26LP-Black-US 9",,Default,simple,"Default Category/Shoes,Default Category/Shoes/All Shoes,Default Category/Shoes/Flat shoes,Default Category/Shoes/New In,Default Category/Shoes/Day Styles,Default Category/Designers,Default Category/Designers/Galvsbuck",base,"Leather Flat Ballerine-Black-US 9",,140.000000,"Leather Flat Ballerine","Leather Flat Ballerine","Leather Flat Ballerine Product Details: Ballerina, airy, and fresh. Leather inside and out. Perfect for chilly or warm weather.Material:100% Bovine Leather Upper / Leather Sole / Leather inner lining.Size & Fit: Runs big, if you have narrow feet we re",/a/i/airy_ballerina_black_1_5.jpg,,/a/i/airy_ballerina_black_1_5.jpg,,,,"Block after Info Column",,,,No,,,,Colombia,"mgs_brand=Galvsbuck,size=US 9",100.0000,0.0000,1,0,0,1,1.0000,1,10000.0000,1,1,1.0000,1,1,1,1,1.0000,1,0,0,0,,,,,,,"/a/i/airy_ballerina_black_1_5.jpg,/a/i/airy_ballerina_black_2_5.jpg,/a/i/airy_ballerina_black_3_5.jpg",",,",,,,,,,,,,,
"AB26LP-Black-US 6",,Default,simple,"Default Category/Shoes,Default Category/Shoes/All Shoes,Default Category/Shoes/Flat shoes,Default Category/Shoes/New In,Default Category/Shoes/Day Styles,Default Category/Designers,Default Category/Designers/Galvsbuck",base,"Leather Flat Ballerine",,140.000000,"Leather Flat Ballerine","Leather Flat Ballerine","Leather Flat Ballerine Product Details: Ballerina, airy, and fresh. Leather inside and out. Perfect for chilly or warm weather.Material:100% Bovine Leather Upper / Leather Sole / Leather inner lining.Size & Fit: Runs big, if you have narrow feet we re",/a/i/airy_ballerina_black_1_6.jpg,,/a/i/airy_ballerina_black_1_6.jpg,,,,"Block after Info Column",,,,No,,,"Use config",Colombia,"mgs_brand=Galvsbuck,preorder=No,size=US 6,stripe_sub_interval=Months",100.0000,0.0000,1,0,0,1,1.0000,1,10000.0000,1,1,1.0000,1,1,1,1,1.0000,1,0,0,0,,,,,,,"/a/i/airy_ballerina_black_1_6.jpg,/a/i/airy_ballerina_black_2_6.jpg,/a/i/airy_ballerina_black_3_6.jpg",",,",,,,,,,,,,,
AB26LP,,Default,configurable,"Default Category/Shoes,Default Category/Shoes/All Shoes,Default Category/Shoes/Flat shoes,Default Category/Shoes/New In,Default Category/Shoes/Day Styles,Default Category/Designers,Default Category/Designers/Galvsbuck",base,"Leather Flat Ballerine",,,"Leather Flat Ballerine","Leather Flat Ballerine","Leather Flat Ballerine Product Details: Ballerina, airy, and fresh. Leather inside and out. Perfect for chilly or warm weather.Material:100% Bovine Leather Upper / Leather Sole / Leather inner lining.Size & Fit: Runs big, if you have narrow feet we re",/a/i/airy_ballerina_leopard_1.jpg,,,,,,"Block after Info Column",,,,"Use config",,,"Use config",Colombia,"complete_your_look=21,mgs_brand=Galvsbuck,mobile_sizechart=no_selection,sizechart=no_selection,you_may_also_like=32",0.0000,0.0000,1,0,0,1,1.0000,1,10000.0000,1,1,1.0000,1,1,1,1,1.0000,1,0,0,0,,,,,,,"/a/i/airy_ballerina_leopard_1.jpg,/a/i/airy_ballerina_leopard_2.jpg",",",,,,,,,,,,"sku=AB26LP-Black-US 8,color=Black,size=US 8|sku=AB26LP-Black-US 6,color=Black,size=US 6|sku=AB26LP-Black-US 9,color=Black,size=US 9|sku=AB26LP-Black-US 7,color=Black,size=US 7|sku=AB26LP-Black-US 5,color=Black,size=US 5|sku=AB26LP-Black-US 10,color=Black,size=US 10|sku=AB26LP-Camel-US 10,color=Camel,size=US 10|sku=AB26LP-Camel-US 8,color=Camel,size=US 8|sku=AB26LP-Camel-US 6,color=Camel,size=US 6|sku=AB26LP-Camel-US 9,color=Camel,size=US 9|sku=AB26LP-Camel-US 7,color=Camel,size=US 7|sku=AB26LP-Camel-US 5,color=Camel,size=US 5","color=Color,size=Size"
"Classic Loafer-Olive-US 6",,Default,simple,"Default Category/Shoes,Default Category/Shoes/All Shoes,Default Category/Shoes/Flat shoes,Default Category/Shoes/New In,Default Category/Shoes/Day Styles,Default Category/Designers,Default Category/Designers/Galvsbuck",base,"Classic Loafer-Olive-US 6",,157.000000,"Classic Loafer","Classic Loafer","Classic Loafer Product Details: The classic loafer reimagined for the modern-day woman who seeks the perfect balance between style and sensibility for an on-the-go lifestyle.Material: 100% Leather Upper / Neolite sole / Wooden heel lined with a staked lea",,,,,,,"Block after Info Column",,,,No,,,,Colombia,"mgs_brand=Galvsbuck,preorder=No,size=US 6,stripe_sub_interval=Months",100.0000,0.0000,1,0,0,1,1.0000,1,10000.0000,1,1,1.0000,1,1,1,1,1.0000,1,0,0,0,,,,,,,,,,,,,,,,,,,
"Classic Loafer-Olive-US 8",,Default,simple,"Default Category/Shoes,Default Category/Shoes/All Shoes,Default Category/Shoes/Flat shoes,Default Category/Shoes/New In,Default Category/Shoes/Day Styles,Default Category/Designers,Default Category/Designers/Galvsbuck",base,"Classic Loafer-Olive-US 8",,157.000000,"Classic Loafer","Classic Loafer","Classic Loafer Product Details: The classic loafer reimagined for the modern-day woman who seeks the perfect balance between style and sensibility for an on-the-go lifestyle.Material: 100% Leather Upper / Neolite sole / Wooden heel lined with a staked lea",,,,,,,"Block after Info Column",,,,No,,,,Colombia,"mgs_brand=Galvsbuck,preorder=No,size=US 8,stripe_sub_interval=Months",100.0000,0.0000,1,0,0,1,1.0000,1,10000.0000,1,1,1.0000,1,1,1,1,1.0000,1,0,0,0,,,,,,,,,,,,,,,,,,,
"Classic Loafer-Olive-US 10",,Default,simple,"Default Category/Shoes,Default Category/Shoes/All Shoes,Default Category/Shoes/Flat shoes,Default Category/Shoes/New In,Default Category/Shoes/Day Styles,Default Category/Designers,Default Category/Designers/Galvsbuck",base,"Classic Loafer-Olive-US 10",,157.000000,"Classic Loafer","Classic Loafer","Classic Loafer Product Details: The classic loafer reimagined for the modern-day woman who seeks the perfect balance between style and sensibility for an on-the-go lifestyle.Material: 100% Leather Upper / Neolite sole / Wooden heel lined with a staked lea",,,,,,,"Block after Info Column",,,,No,,,,Colombia,"mgs_brand=Galvsbuck,preorder=No,size=US 10,stripe_sub_interval=Months",100.0000,0.0000,1,0,0,1,1.0000,1,10000.0000,1,1,1.0000,1,1,1,1,1.0000,1,0,0,0,,,,,,,,,,,,,,,,,,,
"Classic Loafer-Olive-US 5",,Default,simple,"Default Category/Shoes,Default Category/Shoes/All Shoes,Default Category/Shoes/Flat shoes,Default Category/Shoes/New In,Default Category/Shoes/Day Styles,Default Category/Designers,Default Category/Designers/Galvsbuck",base,"Classic Loafer-Olive-US 5",,157.000000,"Classic Loafer","Classic Loafer","Classic Loafer Product Details: The classic loafer reimagined for the modern-day woman who seeks the perfect balance between style and sensibility for an on-the-go lifestyle.Material: 100% Leather Upper / Neolite sole / Wooden heel lined with a staked lea",,,,,,,"Block after Info Column",,,,No,,,,Colombia,"mgs_brand=Galvsbuck,preorder=No,size=US 5,stripe_sub_interval=Months",100.0000,0.0000,1,0,0,1,1.0000,1,10000.0000,1,1,1.0000,1,1,1,1,1.0000,1,0,0,0,,,,,,,,,,,,,,,,,,,
"Classic Loafer-Olive-US 7",,Default,simple,"Default Category/Shoes,Default Category/Shoes/All Shoes,Default Category/Shoes/Flat shoes,Default Category/Shoes/New In,Default Category/Shoes/Day Styles,Default Category/Designers,Default Category/Designers/Galvsbuck",base,"Classic Loafer-Olive-US 7",,157.000000,"Classic Loafer","Classic Loafer","Classic Loafer Product Details: The classic loafer reimagined for the modern-day woman who seeks the perfect balance between style and sensibility for an on-the-go lifestyle.Material: 100% Leather Upper / Neolite sole / Wooden heel lined with a staked lea",,,,,,,"Block after Info Column",,,,No,,,,Colombia,"mgs_brand=Galvsbuck,preorder=No,size=US 7,stripe_sub_interval=Months",100.0000,0.0000,1,0,0,1,1.0000,1,10000.0000,1,1,1.0000,1,1,1,1,1.0000,1,0,0,0,,,,,,,,,,,,,,,,,,,
"Classic Loafer-Olive-US 9",,Default,simple,"Default Category/Shoes,Default Category/Shoes/All Shoes,Default Category/Shoes/Flat shoes,Default Category/Shoes/New In,Default Category/Shoes/Day Styles,Default Category/Designers,Default Category/Designers/Galvsbuck",base,"Classic Loafer-Olive-US 9",,157.000000,"Classic Loafer","Classic Loafer","Classic Loafer Product Details: The classic loafer reimagined for the modern-day woman who seeks the perfect balance between style and sensibility for an on-the-go lifestyle.Material: 100% Leather Upper / Neolite sole / Wooden heel lined with a staked lea",,,,,,,"Block after Info Column",,,,No,,,,Colombia,"mgs_brand=Galvsbuck,preorder=No,size=US 9,stripe_sub_interval=Months",100.0000,0.0000,1,0,0,1,1.0000,1,10000.0000,1,1,1.0000,1,1,1,1,1.0000,1,0,0,0,,,,,,,,,,,,,,,,,,,
"Classic Loafer",,Default,configurable,"Default Category/Shoes,Default Category/Shoes/All Shoes,Default Category/Shoes/Flat shoes,Default Category/Shoes/New In,Default Category/Shoes/Day Styles,Default Category/Designers,Default Category/Designers/Galvsbuck",base,"Classic Loafer",,,"Classic Loafer","Classic Loafer","Classic Loafer Product Details: The classic loafer reimagined for the modern-day woman who seeks the perfect balance between style and sensibility for an on-the-go lifestyle.Material: 100% Leather Upper / Neolite sole / Wooden heel lined with a staked lea",/b/r/brave_loafer_3.jpg,,/b/r/brave_loafer_3.jpg,,,,"Block after Info Column",,,,"Use config",,,"Use config",Colombia,"complete_your_look=21,mgs_brand=Galvsbuck,mobile_sizechart=no_selection,sizechart=no_selection,you_may_also_like=32",0.0000,0.0000,1,0,0,1,1.0000,1,10000.0000,1,1,1.0000,1,1,1,1,1.0000,1,0,0,0,,,,,,,"/b/r/brave_loafer_1.jpg,/b/r/brave_loafer_2.jpg,/b/r/brave_loafer_3.jpg",",,",,,,,,,,,,"sku=Classic Loafer-Olive-US 8,color=Olive,size=US 8|sku=Classic Loafer-Olive-US 6,color=Olive,size=US 6|sku=Classic Loafer-Olive-US 9,color=Olive,size=US 9|sku=Classic Loafer-Olive-US 7,color=Olive,size=US 7|sku=Classic Loafer-Olive-US 5,color=Olive,size=US 5|sku=Classic Loafer-Olive-US 10,color=Olive,size=US 10","color=Color,size=Size"
"HI20NE-Black-US 6",,Default,simple,"Default Category/Shoes,Default Category/Shoes/All Shoes,Default Category/Shoes/New In,Default Category/Shoes/Day Styles,Default Category/Shoes/Night Styles,Default Category/Designers,Default Category/Designers/Galvsbuck,Default Category/Shoes/High Heels",base,"HIGH LOAFER -Black-US 6",,157.000000,"HIGH LOAFER ","HIGH LOAFER ","HIGH LOAFER  Product Details: The classic loafer reimagined for the modern-day woman who seeks the perfect balance between style and sensibility for an on-the-go lifestyle.Material:100% Leather Upper / Neolite sole / Wooden heel lined with a staked leathe",/_/v/_v2a0675_1.jpg,,/_/v/_v2a0675_1.jpg,,,,"Block after Info Column",,,,No,,,,Colombia,"mgs_brand=Galvsbuck,size=US 6",100.0000,0.0000,1,0,0,1,1.0000,1,10000.0000,1,1,1.0000,1,1,1,1,1.0000,1,0,0,0,,,,,,,"/_/v/_v2a0675_1.jpg,/_/v/_v2a0676_1.jpg,/_/v/_v2a0680_1.jpg,/_/v/_v2a0691_1.jpg",",,,",,,,,,,,,,,
"HI20NE-Black-US 8",,Default,simple,"Default Category/Shoes,Default Category/Shoes/All Shoes,Default Category/Shoes/New In,Default Category/Shoes/Day Styles,Default Category/Shoes/Night Styles,Default Category/Designers,Default Category/Designers/Galvsbuck,Default Category/Shoes/High Heels",base,"HIGH LOAFER -Black-US 8",,157.000000,"HIGH LOAFER ","HIGH LOAFER ","HIGH LOAFER  Product Details: The classic loafer reimagined for the modern-day woman who seeks the perfect balance between style and sensibility for an on-the-go lifestyle.Material:100% Leather Upper / Neolite sole / Wooden heel lined with a staked leathe",/_/v/_v2a0675_2.jpg,,/_/v/_v2a0675_2.jpg,,,,"Block after Info Column",,,,No,,,,Colombia,"mgs_brand=Galvsbuck,size=US 8",100.0000,0.0000,1,0,0,1,1.0000,1,10000.0000,1,1,1.0000,1,1,1,1,1.0000,1,0,0,0,,,,,,,"/_/v/_v2a0675_2.jpg,/_/v/_v2a0676_2.jpg,/_/v/_v2a0680_2.jpg,/_/v/_v2a0691_2.jpg",",,,",,,,,,,,,,,
"HI20NE-Black-US 10",,Default,simple,"Default Category/Shoes,Default Category/Shoes/All Shoes,Default Category/Shoes/New In,Default Category/Shoes/Day Styles,Default Category/Shoes/Night Styles,Default Category/Designers,Default Category/Designers/Galvsbuck,Default Category/Shoes/High Heels",base,"HIGH LOAFER -Black-US 10",,157.000000,"HIGH LOAFER ","HIGH LOAFER ","HIGH LOAFER  Product Details: The classic loafer reimagined for the modern-day woman who seeks the perfect balance between style and sensibility for an on-the-go lifestyle.Material:100% Leather Upper / Neolite sole / Wooden heel lined with a staked leathe",/_/v/_v2a0675_3.jpg,,/_/v/_v2a0675_3.jpg,,,,"Block after Info Column",,,,No,,,,Colombia,"mgs_brand=Galvsbuck,size=US 10",100.0000,0.0000,1,0,0,1,1.0000,1,10000.0000,1,1,1.0000,1,1,1,1,1.0000,1,0,0,0,,,,,,,"/_/v/_v2a0675_3.jpg,/_/v/_v2a0676_3.jpg,/_/v/_v2a0680_3.jpg,/_/v/_v2a0691_3.jpg",",,,",,,,,,,,,,,
"HI20NE-Black-US 5",,Default,simple,"Default Category/Shoes,Default Category/Shoes/All Shoes,Default Category/Shoes/New In,Default Category/Shoes/Day Styles,Default Category/Shoes/Night Styles,Default Category/Designers,Default Category/Designers/Galvsbuck,Default Category/Shoes/High Heels",base,"HIGH LOAFER -Black-US 5",,157.000000,"HIGH LOAFER ","HIGH LOAFER ","HIGH LOAFER  Product Details: The classic loafer reimagined for the modern-day woman who seeks the perfect balance between style and sensibility for an on-the-go lifestyle.Material:100% Leather Upper / Neolite sole / Wooden heel lined with a staked leathe",/_/v/_v2a0675_4.jpg,,/_/v/_v2a0675_4.jpg,,,,"Block after Info Column",,,,No,,,,Colombia,"mgs_brand=Galvsbuck,size=US 5",100.0000,0.0000,1,0,0,1,1.0000,1,10000.0000,1,1,1.0000,1,1,1,1,1.0000,1,0,0,0,,,,,,,"/_/v/_v2a0675_4.jpg,/_/v/_v2a0676_4.jpg,/_/v/_v2a0680_4.jpg,/_/v/_v2a0691_4.jpg",",,,",,,,,,,,,,,
"HI20NE-Black-US 7",,Default,simple,"Default Category/Shoes,Default Category/Shoes/All Shoes,Default Category/Shoes/New In,Default Category/Shoes/Day Styles,Default Category/Shoes/Night Styles,Default Category/Designers,Default Category/Designers/Galvsbuck,Default Category/Shoes/High Heels",base,"HIGH LOAFER -Black-US 7",,157.000000,"HIGH LOAFER ","HIGH LOAFER ","HIGH LOAFER  Product Details: The classic loafer reimagined for the modern-day woman who seeks the perfect balance between style and sensibility for an on-the-go lifestyle.Material:100% Leather Upper / Neolite sole / Wooden heel lined with a staked leathe",/_/v/_v2a0675_5.jpg,,/_/v/_v2a0675_5.jpg,,,,"Block after Info Column",,,,No,,,,Colombia,"mgs_brand=Galvsbuck,size=US 7",100.0000,0.0000,1,0,0,1,1.0000,1,10000.0000,1,1,1.0000,1,1,1,1,1.0000,1,0,0,0,,,,,,,"/_/v/_v2a0675_5.jpg,/_/v/_v2a0676_5.jpg,/_/v/_v2a0680_5.jpg,/_/v/_v2a0691_5.jpg",",,,",,,,,,,,,,,
"HI20NE-Black-US 9",,Default,simple,"Default Category/Shoes,Default Category/Shoes/All Shoes,Default Category/Shoes/New In,Default Category/Shoes/Day Styles,Default Category/Shoes/Night Styles,Default Category/Designers,Default Category/Designers/Galvsbuck,Default Category/Shoes/High Heels",base,"HIGH LOAFER -Black-US 9",,157.000000,"HIGH LOAFER ","HIGH LOAFER ","HIGH LOAFER  Product Details: The classic loafer reimagined for the modern-day woman who seeks the perfect balance between style and sensibility for an on-the-go lifestyle.Material:100% Leather Upper / Neolite sole / Wooden heel lined with a staked leathe",/_/v/_v2a0675_6.jpg,,/_/v/_v2a0675_6.jpg,,,,"Block after Info Column",,,,No,,,,Colombia,"mgs_brand=Galvsbuck,size=US 9",100.0000,0.0000,1,0,0,1,1.0000,1,10000.0000,1,1,1.0000,1,1,1,1,1.0000,1,0,0,0,,,,,,,"/_/v/_v2a0675_6.jpg,/_/v/_v2a0676_6.jpg,/_/v/_v2a0680_6.jpg,/_/v/_v2a0691_6.jpg",",,,",,,,,,,,,,,
"HI20NE-Camel-US 6",,Default,simple,"Default Category/Shoes,Default Category/Shoes/All Shoes,Default Category/Shoes/New In,Default Category/Shoes/Day Styles,Default Category/Shoes/Night Styles,Default Category/Designers,Default Category/Designers/Galvsbuck,Default Category/Shoes/High Heels",base,"HIGH LOAFER -Camel-US 6",,157.000000,"HIGH LOAFER ","HIGH LOAFER ","HIGH LOAFER  Product Details: The classic loafer reimagined for the modern-day woman who seeks the perfect balance between style and sensibility for an on-the-go lifestyle.Material:100% Leather Upper / Neolite sole / Wooden heel lined with a staked leathe",/0/1/01_1.jpg,,/0/1/01_1.jpg,,,,"Block after Info Column",,,,No,,,,Colombia,"mgs_brand=Galvsbuck,size=US 6",100.0000,0.0000,1,0,0,1,1.0000,1,10000.0000,1,1,1.0000,1,1,1,1,1.0000,1,0,0,0,,,,,,,/0/1/01_1.jpg,,,,,,,,,,,,
"HI20NE-Camel-US 8",,Default,simple,"Default Category/Shoes,Default Category/Shoes/All Shoes,Default Category/Shoes/New In,Default Category/Shoes/Day Styles,Default Category/Shoes/Night Styles,Default Category/Designers,Default Category/Designers/Galvsbuck,Default Category/Shoes/High Heels",base,"HIGH LOAFER -Camel-US 8",,157.000000,"HIGH LOAFER ","HIGH LOAFER ","HIGH LOAFER  Product Details: The classic loafer reimagined for the modern-day woman who seeks the perfect balance between style and sensibility for an on-the-go lifestyle.Material:100% Leather Upper / Neolite sole / Wooden heel lined with a staked leathe",/0/1/01_2.jpg,,/0/1/01_2.jpg,,,,"Block after Info Column",,,,No,,,,Colombia,"mgs_brand=Galvsbuck,size=US 8",100.0000,0.0000,1,0,0,1,1.0000,1,10000.0000,1,1,1.0000,1,1,1,1,1.0000,1,0,0,0,,,,,,,/0/1/01_2.jpg,,,,,,,,,,,,
"HI20NE-Camel-US 10",,Default,simple,"Default Category/Shoes,Default Category/Shoes/All Shoes,Default Category/Shoes/New In,Default Category/Shoes/Day Styles,Default Category/Shoes/Night Styles,Default Category/Designers,Default Category/Designers/Galvsbuck,Default Category/Shoes/High Heels",base,"HIGH LOAFER -Camel-US 10",,157.000000,"HIGH LOAFER ","HIGH LOAFER ","HIGH LOAFER  Product Details: The classic loafer reimagined for the modern-day woman who seeks the perfect balance between style and sensibility for an on-the-go lifestyle.Material:100% Leather Upper / Neolite sole / Wooden heel lined with a staked leathe",/0/1/01_3.jpg,,/0/1/01_3.jpg,,,,"Block after Info Column",,,,No,,,,Colombia,"mgs_brand=Galvsbuck,size=US 10",100.0000,0.0000,1,0,0,1,1.0000,1,10000.0000,1,1,1.0000,1,1,1,1,1.0000,1,0,0,0,,,,,,,/0/1/01_3.jpg,,,,,,,,,,,,
"HI20NE-Camel-US 5",,Default,simple,"Default Category/Shoes,Default Category/Shoes/All Shoes,Default Category/Shoes/New In,Default Category/Shoes/Day Styles,Default Category/Shoes/Night Styles,Default Category/Designers,Default Category/Designers/Galvsbuck,Default Category/Shoes/High Heels",base,"HIGH LOAFER ",,157.000000,"HIGH LOAFER ","HIGH LOAFER ","HIGH LOAFER  Product Details: The classic loafer reimagined for the modern-day woman who seeks the perfect balance between style and sensibility for an on-the-go lifestyle.Material:100% Leather Upper / Neolite sole / Wooden heel lined with a staked leathe",/0/1/01_4.jpg,,/0/1/01_4.jpg,,,,"Block after Info Column",,,,No,,,"Use config",Colombia,"mgs_brand=Galvsbuck,preorder=No,size=US 5,stripe_sub_interval=Months",100.0000,0.0000,1,0,0,1,1.0000,1,10000.0000,1,1,1.0000,1,1,1,1,1.0000,1,0,0,0,,,,,,,/0/1/01_4.jpg,,,,,,,,,,,,
"HI20NE-Camel-US 7",,Default,simple,"Default Category/Shoes,Default Category/Shoes/All Shoes,Default Category/Shoes/New In,Default Category/Shoes/Day Styles,Default Category/Shoes/Night Styles,Default Category/Designers,Default Category/Designers/Galvsbuck,Default Category/Shoes/High Heels",base,"HIGH LOAFER -Camel-US 7",,157.000000,"HIGH LOAFER ","HIGH LOAFER ","HIGH LOAFER  Product Details: The classic loafer reimagined for the modern-day woman who seeks the perfect balance between style and sensibility for an on-the-go lifestyle.Material:100% Leather Upper / Neolite sole / Wooden heel lined with a staked leathe",/0/1/01_5.jpg,,/0/1/01_5.jpg,,,,"Block after Info Column",,,,No,,,,Colombia,"mgs_brand=Galvsbuck,size=US 7",100.0000,0.0000,1,0,0,1,1.0000,1,10000.0000,1,1,1.0000,1,1,1,1,1.0000,1,0,0,0,,,,,,,/0/1/01_5.jpg,,,,,,,,,,,,
"HI20NE-Camel-US 9",,Default,simple,"Default Category/Shoes,Default Category/Shoes/All Shoes,Default Category/Shoes/New In,Default Category/Shoes/Day Styles,Default Category/Shoes/Night Styles,Default Category/Designers,Default Category/Designers/Galvsbuck,Default Category/Shoes/High Heels",base,"HIGH LOAFER -Camel-US 9",,157.000000,"HIGH LOAFER ","HIGH LOAFER ","HIGH LOAFER  Product Details: The classic loafer reimagined for the modern-day woman who seeks the perfect balance between style and sensibility for an on-the-go lifestyle.Material:100% Leather Upper / Neolite sole / Wooden heel lined with a staked leathe",/0/1/01_6.jpg,,/0/1/01_6.jpg,,,,"Block after Info Column",,,,No,,,,Colombia,"mgs_brand=Galvsbuck,size=US 9",100.0000,0.0000,1,0,0,1,1.0000,1,10000.0000,1,1,1.0000,1,1,1,1,1.0000,1,0,0,0,,,,,,,/0/1/01_6.jpg,,,,,,,,,,,,
